id,title,description,availability,condition,price,link,image_link,brand,additional_image_link,age_group,color,gender,item_group_id,google_product_category,material,pattern,product_type,sale_price,sale_price_effective_date,shipping,shipping_weight,size
19699,Стол Eames DSW детский (белый),"Стол Eames DSW детский",in stock,new,5190.00,https://www.dsklad.ru/catalog/stoly/stol_eames_dsw_detskiy/19699/,https://www.dsklad.ru/upload/resize_cache/uf/a2c/550_550_175511db9cefbc414a902a46f1b8fae16/a2c648a9563ec666e8ae287be2aee98d.jpg,dsklad.ru,,,,,160,Мебель > Столы > Кухонные и обеденные столы,,,,5190.00,,,,
19920,Стол Oslo Square WT (белый),"Стол Oslo Square WT — образец прагматичного скандинавского минимализма, когда простота не вредит комфорту. Благодаря квадратной столешнице из экологичного МДФ с полимерным покрытием, по своим качествам превосходящему натуральную древесину, и ножкам из крепкого массива бука, стол Осло Сквэр крайне прочен и способен выдержать большие нагрузки. Столешница максимально проста в уходе, устойчива к резким перепадам температуры, царапинам и загрязнениям. За счет лаконичной формы и естественной цветовой палитры, стол Oslo Square гармонично впишется как в жилое помещение, например, в зону кухни или столовой, так и в общественное пространство,например, бар или кафе. Осло Сквэр станет настоящим украшением минималистичного интерьера, сочетаясь с любыми предметами мебели.",out of stock,new,7990.00,https://www.dsklad.ru/catalog/stoly/stol_oslo_square_wt/19920/,https://www.dsklad.ru/upload/resize_cache/uf/bb5/550_550_175511db9cefbc414a902a46f1b8fae16/e0e6d40f_6d18_11e7_8d4f_005056954238.jpg,dsklad.ru,,,,,160,Мебель > Столы > Кухонные и обеденные столы,,,,7990.00,,,14.5 кг,
19555,Стул Victoria Ghost (прозрачный),"Стул Victoria Ghost — это общепризнанный эталон мебельного дизайна, упрощенный вариант дизайнерского стула Луи Гост, гармонично вписывающийся даже в скромное по размерам пространство, не перегружая его. Благодаря своей компактности, Виктория Гост представляет собой стильное и продуманное решение для маленьких комнат и городских квартир. Несмотря на кажущуюся хрупкость, цельный поликарбонат стула Victoria Ghost выдерживает вес до 140 кг и самые суровые погодные условия. Викторианский стиль стула Виктория прекрасно смотрится в обстановке ванной комнаты, в убранстве спальни, безупречно вписывается в зону столовой, изящно дополняет пространство кухни и гостиной. Стул уникален своей способностью великолепно сочетаться с разнообразными интерьерными решениями и декоративными элементами окружающей обстановки. Он прекрасно впишется как в интерьер, выполненный по классическим канонам, так и в стиле хай-тек.",in stock,new,7690.00,https://www.dsklad.ru/catalog/stulya_ghost/stul_victoria_ghost/19555/,https://www.dsklad.ru/upload/resize_cache/uf/ac1/550_550_175511db9cefbc414a902a46f1b8fae16/ecee5555_8ef4_11e7_b9c7_005056954238.jpg,dsklad.ru,,,,,166,Мебель > Кресла > Кухонные и столовые стулья,поликарбонат,,,5890.00,,,3.8 кг,
19700,Стул Eames Style DSW (белый),"Стул Eames Style DSW выполнен в скандинавском стиле и считается абсолютным хитом в мире дизайна, подкупая своей универсальностью с 1948 года. Идеальная форма и комфортная посадка позволяют ему гармонично смотреться как в жилой зоне, на кухне или гостиной, так и в качестве акцента для творческой студии или общественного пространства, кафе и ресторана. Благодаря широкой цветовой палитре подобрать подходящий цвет не составит труда под любой интерьер. Материал — экологичный полипропилен и прочный массив бука, поэтому стул способен выдержать до 140 кг, устойчив к ударам и царапинам. Модель стула DSW — беспроигрышный вариант для вашего интерьера: безупречный внешний вид приравнивает стул к элементу декора, а анатомически правильное сиденье и плавный изгиб спинки делает его удобным для жизни.

Рекомендации по выбору стульев.
Важные нюансы, которые следует учитывать при покупке стульев.

1. Какая разница между «окрашенным» и «окрашенным сквозным способом» сиденьем стула?
Все наши стулья окрашены «сквозным способом». Сквозным называется такое окрашивание, когда красящие пигменты смешиваются с гранулами полипропилена при литье изделия в пресс-форме. Преимуществами этого способа является высокая цветоустойчивость, гарантия того, что окрашенная поверхность не потрескается со временем, а следы от случайных повреждений будут практически незаметны.

Цветные стулья многих наших конкурентов окрашены простым способом, когда краска наносится на уже готовое изделие. В этом случае любая царапина будет бросаться в глаза, поскольку изначальный цвет материала контрастирует с цветной поверхностью. Белые стулья со стандартным окрашиванием со временем пожелтеют и перестанут радовать вас своим внешним видом.

2. Какой максимальный вес могут выдержать стулья?
Этот параметр зависит от качества используемых при производстве материалов. При изготовлении и тестировании стульев от «Дизайн Склад» установлен минимальный стандарт нагрузки в 140 кг.

3. Какое дерево используется для производства ножек?
Большинство стульев, выпускаемых компанией «Дизайн Склад», изготовлены из массива натурального бука. Этот материал имеет идеальное соотношение качества и цены. Кроме того, древесина бука может быть окрашена в более темные оттенки, благодаря чему существенно расширяется цветовая палитра изделий.

Будьте осторожны! Некоторые продавцы в описаниях изделий могут употреблять слова «отделка ножек» или «цвет ножек». Это может означать, что использована древесина более низкого качества, которая затем была окрашена в какой-либо оттенок натурального дерева (например, фраза «отделка ножек: орех» вовсе не означает, что они сделаны из массива ореха). Все ножки стульев от «Дизайн Склад» изготовлены исключительно из натурального массива дерева.

4. Чем отличаются ABS-пластик и полипропилен-пластик?
ABS-пластик более жесткий, это стандартная пластмасса, которую мы привыкли видеть в быту. В отличие от ABS, полипропилен-пластик более гибкий и износостойкий. Изделия из него визуально и тактильно намного приятнее. ",in stock,new,3200.00,https://www.dsklad.ru/catalog/stulya_i_kresla_eames/stul_eames_style_dsw/19700/,https://www.dsklad.ru/upload/resize_cache/uf/0c2/550_550_175511db9cefbc414a902a46f1b8fae16/e66c7841_2db9_11e8_a704_00505601263e.jpg,dsklad.ru,,,,,165,Мебель > Кресла > Кухонные и столовые стулья,,,,1790.00,,,3.3 кг,460 х 530 х 800 мм
19701,Стул Eames Style DSW (серый),"Стул Eames Style DSW выполнен в скандинавском стиле и считается абсолютным хитом в мире дизайна, подкупая своей универсальностью с 1948 года. Идеальная форма и комфортная посадка позволяют ему гармонично смотреться как в жилой зоне, на кухне или гостиной, так и в качестве акцента для творческой студии или общественного пространства, кафе и ресторана. Благодаря широкой цветовой палитре подобрать подходящий цвет не составит труда под любой интерьер. Материал — экологичный полипропилен и прочный массив бука, поэтому стул способен выдержать до 140 кг, устойчив к ударам и царапинам. Модель стула DSW — беспроигрышный вариант для вашего интерьера: безупречный внешний вид приравнивает стул к элементу декора, а анатомически правильное сиденье и плавный изгиб спинки делает его удобным для жизни.

Рекомендации по выбору стульев.
Важные нюансы, которые следует учитывать при покупке стульев.

1. Какая разница между «окрашенным» и «окрашенным сквозным способом» сиденьем стула?
Все наши стулья окрашены «сквозным способом». Сквозным называется такое окрашивание, когда красящие пигменты смешиваются с гранулами полипропилена при литье изделия в пресс-форме. Преимуществами этого способа является высокая цветоустойчивость, гарантия того, что окрашенная поверхность не потрескается со временем, а следы от случайных повреждений будут практически незаметны.

Цветные стулья многих наших конкурентов окрашены простым способом, когда краска наносится на уже готовое изделие. В этом случае любая царапина будет бросаться в глаза, поскольку изначальный цвет материала контрастирует с цветной поверхностью. Белые стулья со стандартным окрашиванием со временем пожелтеют и перестанут радовать вас своим внешним видом.

2. Какой максимальный вес могут выдержать стулья?
Этот параметр зависит от качества используемых при производстве материалов. При изготовлении и тестировании стульев от «Дизайн Склад» установлен минимальный стандарт нагрузки в 140 кг.

3. Какое дерево используется для производства ножек?
Большинство стульев, выпускаемых компанией «Дизайн Склад», изготовлены из массива натурального бука. Этот материал имеет идеальное соотношение качества и цены. Кроме того, древесина бука может быть окрашена в более темные оттенки, благодаря чему существенно расширяется цветовая палитра изделий.

Будьте осторожны! Некоторые продавцы в описаниях изделий могут употреблять слова «отделка ножек» или «цвет ножек». Это может означать, что использована древесина более низкого качества, которая затем была окрашена в какой-либо оттенок натурального дерева (например, фраза «отделка ножек: орех» вовсе не означает, что они сделаны из массива ореха). Все ножки стульев от «Дизайн Склад» изготовлены исключительно из натурального массива дерева.

4. Чем отличаются ABS-пластик и полипропилен-пластик?
ABS-пластик более жесткий, это стандартная пластмасса, которую мы привыкли видеть в быту. В отличие от ABS, полипропилен-пластик более гибкий и износостойкий. Изделия из него визуально и тактильно намного приятнее. ",in stock,new,3200.00,https://www.dsklad.ru/catalog/stulya_i_kresla_eames/stul_eames_style_dsw/19701/,https://www.dsklad.ru/upload/resize_cache/uf/1c5/550_550_175511db9cefbc414a902a46f1b8fae16/532719a1_2db1_11e8_a704_00505601263e.jpg,dsklad.ru,,,,,165,Мебель > Кресла > Кухонные и столовые стулья,,,,2690.00,,,3.3 кг,460 х 530 х 800 мм
19702,Стул Eames Style DSW (красный),"Стул Eames Style DSW выполнен в скандинавском стиле и считается абсолютным хитом в мире дизайна, подкупая своей универсальностью с 1948 года. Идеальная форма и комфортная посадка позволяют ему гармонично смотреться как в жилой зоне, на кухне или гостиной, так и в качестве акцента для творческой студии или общественного пространства, кафе и ресторана. Благодаря широкой цветовой палитре подобрать подходящий цвет не составит труда под любой интерьер. Материал — экологичный полипропилен и прочный массив бука, поэтому стул способен выдержать до 140 кг, устойчив к ударам и царапинам. Модель стула DSW — беспроигрышный вариант для вашего интерьера: безупречный внешний вид приравнивает стул к элементу декора, а анатомически правильное сиденье и плавный изгиб спинки делает его удобным для жизни.

Рекомендации по выбору стульев.
Важные нюансы, которые следует учитывать при покупке стульев.

1. Какая разница между «окрашенным» и «окрашенным сквозным способом» сиденьем стула?
Все наши стулья окрашены «сквозным способом». Сквозным называется такое окрашивание, когда красящие пигменты смешиваются с гранулами полипропилена при литье изделия в пресс-форме. Преимуществами этого способа является высокая цветоустойчивость, гарантия того, что окрашенная поверхность не потрескается со временем, а следы от случайных повреждений будут практически незаметны.

Цветные стулья многих наших конкурентов окрашены простым способом, когда краска наносится на уже готовое изделие. В этом случае любая царапина будет бросаться в глаза, поскольку изначальный цвет материала контрастирует с цветной поверхностью. Белые стулья со стандартным окрашиванием со временем пожелтеют и перестанут радовать вас своим внешним видом.

2. Какой максимальный вес могут выдержать стулья?
Этот параметр зависит от качества используемых при производстве материалов. При изготовлении и тестировании стульев от «Дизайн Склад» установлен минимальный стандарт нагрузки в 140 кг.

3. Какое дерево используется для производства ножек?
Большинство стульев, выпускаемых компанией «Дизайн Склад», изготовлены из массива натурального бука. Этот материал имеет идеальное соотношение качества и цены. Кроме того, древесина бука может быть окрашена в более темные оттенки, благодаря чему существенно расширяется цветовая палитра изделий.

Будьте осторожны! Некоторые продавцы в описаниях изделий могут употреблять слова «отделка ножек» или «цвет ножек». Это может означать, что использована древесина более низкого качества, которая затем была окрашена в какой-либо оттенок натурального дерева (например, фраза «отделка ножек: орех» вовсе не означает, что они сделаны из массива ореха). Все ножки стульев от «Дизайн Склад» изготовлены исключительно из натурального массива дерева.

4. Чем отличаются ABS-пластик и полипропилен-пластик?
ABS-пластик более жесткий, это стандартная пластмасса, которую мы привыкли видеть в быту. В отличие от ABS, полипропилен-пластик более гибкий и износостойкий. Изделия из него визуально и тактильно намного приятнее. ",out of stock,new,3200.00,https://www.dsklad.ru/catalog/stulya_i_kresla_eames/stul_eames_style_dsw/19702/,https://www.dsklad.ru/upload/resize_cache/uf/634/550_550_175511db9cefbc414a902a46f1b8fae16/5678e55e_2db7_11e8_a704_00505601263e.jpg,dsklad.ru,,,,,165,Мебель > Кресла > Кухонные и столовые стулья,,,,2890.00,,,3.3 кг,460 х 530 х 800 мм
19703,Стул Eames Style DSW (зеленый),"Стул Eames Style DSW выполнен в скандинавском стиле и считается абсолютным хитом в мире дизайна, подкупая своей универсальностью с 1948 года. Идеальная форма и комфортная посадка позволяют ему гармонично смотреться как в жилой зоне, на кухне или гостиной, так и в качестве акцента для творческой студии или общественного пространства, кафе и ресторана. Благодаря широкой цветовой палитре подобрать подходящий цвет не составит труда под любой интерьер. Материал — экологичный полипропилен и прочный массив бука, поэтому стул способен выдержать до 140 кг, устойчив к ударам и царапинам. Модель стула DSW — беспроигрышный вариант для вашего интерьера: безупречный внешний вид приравнивает стул к элементу декора, а анатомически правильное сиденье и плавный изгиб спинки делает его удобным для жизни.

Рекомендации по выбору стульев.
Важные нюансы, которые следует учитывать при покупке стульев.

1. Какая разница между «окрашенным» и «окрашенным сквозным способом» сиденьем стула?
Все наши стулья окрашены «сквозным способом». Сквозным называется такое окрашивание, когда красящие пигменты смешиваются с гранулами полипропилена при литье изделия в пресс-форме. Преимуществами этого способа является высокая цветоустойчивость, гарантия того, что окрашенная поверхность не потрескается со временем, а следы от случайных повреждений будут практически незаметны.

Цветные стулья многих наших конкурентов окрашены простым способом, когда краска наносится на уже готовое изделие. В этом случае любая царапина будет бросаться в глаза, поскольку изначальный цвет материала контрастирует с цветной поверхностью. Белые стулья со стандартным окрашиванием со временем пожелтеют и перестанут радовать вас своим внешним видом.

2. Какой максимальный вес могут выдержать стулья?
Этот параметр зависит от качества используемых при производстве материалов. При изготовлении и тестировании стульев от «Дизайн Склад» установлен минимальный стандарт нагрузки в 140 кг.

3. Какое дерево используется для производства ножек?
Большинство стульев, выпускаемых компанией «Дизайн Склад», изготовлены из массива натурального бука. Этот материал имеет идеальное соотношение качества и цены. Кроме того, древесина бука может быть окрашена в более темные оттенки, благодаря чему существенно расширяется цветовая палитра изделий.

Будьте осторожны! Некоторые продавцы в описаниях изделий могут употреблять слова «отделка ножек» или «цвет ножек». Это может означать, что использована древесина более низкого качества, которая затем была окрашена в какой-либо оттенок натурального дерева (например, фраза «отделка ножек: орех» вовсе не означает, что они сделаны из массива ореха). Все ножки стульев от «Дизайн Склад» изготовлены исключительно из натурального массива дерева.

4. Чем отличаются ABS-пластик и полипропилен-пластик?
ABS-пластик более жесткий, это стандартная пластмасса, которую мы привыкли видеть в быту. В отличие от ABS, полипропилен-пластик более гибкий и износостойкий. Изделия из него визуально и тактильно намного приятнее. ",in stock,new,3200.00,https://www.dsklad.ru/catalog/stulya_i_kresla_eames/stul_eames_style_dsw/19703/,https://www.dsklad.ru/upload/resize_cache/uf/f5c/550_550_175511db9cefbc414a902a46f1b8fae16/dab697d7_2db7_11e8_a704_00505601263e.jpg,dsklad.ru,,,,,165,Мебель > Кресла > Кухонные и столовые стулья,,,,2890.00,,,3.3 кг,460 х 530 х 800 мм
19704,Стул Eames Style DSW (черный),"Стул Eames Style DSW выполнен в скандинавском стиле и считается абсолютным хитом в мире дизайна, подкупая своей универсальностью с 1948 года. Идеальная форма и комфортная посадка позволяют ему гармонично смотреться как в жилой зоне, на кухне или гостиной, так и в качестве акцента для творческой студии или общественного пространства, кафе и ресторана. Благодаря широкой цветовой палитре подобрать подходящий цвет не составит труда под любой интерьер. Материал — экологичный полипропилен и прочный массив бука, поэтому стул способен выдержать до 140 кг, устойчив к ударам и царапинам. Модель стула DSW — беспроигрышный вариант для вашего интерьера: безупречный внешний вид приравнивает стул к элементу декора, а анатомически правильное сиденье и плавный изгиб спинки делает его удобным для жизни.

Рекомендации по выбору стульев.
Важные нюансы, которые следует учитывать при покупке стульев.

1. Какая разница между «окрашенным» и «окрашенным сквозным способом» сиденьем стула?
Все наши стулья окрашены «сквозным способом». Сквозным называется такое окрашивание, когда красящие пигменты смешиваются с гранулами полипропилена при литье изделия в пресс-форме. Преимуществами этого способа является высокая цветоустойчивость, гарантия того, что окрашенная поверхность не потрескается со временем, а следы от случайных повреждений будут практически незаметны.

Цветные стулья многих наших конкурентов окрашены простым способом, когда краска наносится на уже готовое изделие. В этом случае любая царапина будет бросаться в глаза, поскольку изначальный цвет материала контрастирует с цветной поверхностью. Белые стулья со стандартным окрашиванием со временем пожелтеют и перестанут радовать вас своим внешним видом.

2. Какой максимальный вес могут выдержать стулья?
Этот параметр зависит от качества используемых при производстве материалов. При изготовлении и тестировании стульев от «Дизайн Склад» установлен минимальный стандарт нагрузки в 140 кг.

3. Какое дерево используется для производства ножек?
Большинство стульев, выпускаемых компанией «Дизайн Склад», изготовлены из массива натурального бука. Этот материал имеет идеальное соотношение качества и цены. Кроме того, древесина бука может быть окрашена в более темные оттенки, благодаря чему существенно расширяется цветовая палитра изделий.

Будьте осторожны! Некоторые продавцы в описаниях изделий могут употреблять слова «отделка ножек» или «цвет ножек». Это может означать, что использована древесина более низкого качества, которая затем была окрашена в какой-либо оттенок натурального дерева (например, фраза «отделка ножек: орех» вовсе не означает, что они сделаны из массива ореха). Все ножки стульев от «Дизайн Склад» изготовлены исключительно из натурального массива дерева.

4. Чем отличаются ABS-пластик и полипропилен-пластик?
ABS-пластик более жесткий, это стандартная пластмасса, которую мы привыкли видеть в быту. В отличие от ABS, полипропилен-пластик более гибкий и износостойкий. Изделия из него визуально и тактильно намного приятнее. ",in stock,new,3200.00,https://www.dsklad.ru/catalog/stulya_i_kresla_eames/stul_eames_style_dsw/19704/,https://www.dsklad.ru/upload/resize_cache/uf/87e/550_550_175511db9cefbc414a902a46f1b8fae16/f4bf2663_2db0_11e8_a704_00505601263e.jpg,dsklad.ru,,,,,165,Мебель > Кресла > Кухонные и столовые стулья,,,,2690.00,,,3.3 кг,460 х 530 х 800 мм
19705,Стул Eames Style DSW (желтый),"Стул Eames Style DSW выполнен в скандинавском стиле и считается абсолютным хитом в мире дизайна, подкупая своей универсальностью с 1948 года. Идеальная форма и комфортная посадка позволяют ему гармонично смотреться как в жилой зоне, на кухне или гостиной, так и в качестве акцента для творческой студии или общественного пространства, кафе и ресторана. Благодаря широкой цветовой палитре подобрать подходящий цвет не составит труда под любой интерьер. Материал — экологичный полипропилен и прочный массив бука, поэтому стул способен выдержать до 140 кг, устойчив к ударам и царапинам. Модель стула DSW — беспроигрышный вариант для вашего интерьера: безупречный внешний вид приравнивает стул к элементу декора, а анатомически правильное сиденье и плавный изгиб спинки делает его удобным для жизни.

Рекомендации по выбору стульев.
Важные нюансы, которые следует учитывать при покупке стульев.

1. Какая разница между «окрашенным» и «окрашенным сквозным способом» сиденьем стула?
Все наши стулья окрашены «сквозным способом». Сквозным называется такое окрашивание, когда красящие пигменты смешиваются с гранулами полипропилена при литье изделия в пресс-форме. Преимуществами этого способа является высокая цветоустойчивость, гарантия того, что окрашенная поверхность не потрескается со временем, а следы от случайных повреждений будут практически незаметны.

Цветные стулья многих наших конкурентов окрашены простым способом, когда краска наносится на уже готовое изделие. В этом случае любая царапина будет бросаться в глаза, поскольку изначальный цвет материала контрастирует с цветной поверхностью. Белые стулья со стандартным окрашиванием со временем пожелтеют и перестанут радовать вас своим внешним видом.

2. Какой максимальный вес могут выдержать стулья?
Этот параметр зависит от качества используемых при производстве материалов. При изготовлении и тестировании стульев от «Дизайн Склад» установлен минимальный стандарт нагрузки в 140 кг.

3. Какое дерево используется для производства ножек?
Большинство стульев, выпускаемых компанией «Дизайн Склад», изготовлены из массива натурального бука. Этот материал имеет идеальное соотношение качества и цены. Кроме того, древесина бука может быть окрашена в более темные оттенки, благодаря чему существенно расширяется цветовая палитра изделий.

Будьте осторожны! Некоторые продавцы в описаниях изделий могут употреблять слова «отделка ножек» или «цвет ножек». Это может означать, что использована древесина более низкого качества, которая затем была окрашена в какой-либо оттенок натурального дерева (например, фраза «отделка ножек: орех» вовсе не означает, что они сделаны из массива ореха). Все ножки стульев от «Дизайн Склад» изготовлены исключительно из натурального массива дерева.

4. Чем отличаются ABS-пластик и полипропилен-пластик?
ABS-пластик более жесткий, это стандартная пластмасса, которую мы привыкли видеть в быту. В отличие от ABS, полипропилен-пластик более гибкий и износостойкий. Изделия из него визуально и тактильно намного приятнее. ",in stock,new,3200.00,https://www.dsklad.ru/catalog/stulya_i_kresla_eames/stul_eames_style_dsw/19705/,https://www.dsklad.ru/upload/resize_cache/uf/cd5/550_550_175511db9cefbc414a902a46f1b8fae16/21be47a3_2db8_11e8_a704_00505601263e.jpg,dsklad.ru,,,,,165,Мебель > Кресла > Кухонные и столовые стулья,,,,2690.00,,,3.3 кг,460 х 530 х 800 мм
19706,Стул Eames Style DSW (кремовый),"Стул Eames Style DSW выполнен в скандинавском стиле и считается абсолютным хитом в мире дизайна, подкупая своей универсальностью с 1948 года. Идеальная форма и комфортная посадка позволяют ему гармонично смотреться как в жилой зоне, на кухне или гостиной, так и в качестве акцента для творческой студии или общественного пространства, кафе и ресторана. Благодаря широкой цветовой палитре подобрать подходящий цвет не составит труда под любой интерьер. Материал — экологичный полипропилен и прочный массив бука, поэтому стул способен выдержать до 140 кг, устойчив к ударам и царапинам. Модель стула DSW — беспроигрышный вариант для вашего интерьера: безупречный внешний вид приравнивает стул к элементу декора, а анатомически правильное сиденье и плавный изгиб спинки делает его удобным для жизни.

Рекомендации по выбору стульев.
Важные нюансы, которые следует учитывать при покупке стульев.

1. Какая разница между «окрашенным» и «окрашенным сквозным способом» сиденьем стула?
Все наши стулья окрашены «сквозным способом». Сквозным называется такое окрашивание, когда красящие пигменты смешиваются с гранулами полипропилена при литье изделия в пресс-форме. Преимуществами этого способа является высокая цветоустойчивость, гарантия того, что окрашенная поверхность не потрескается со временем, а следы от случайных повреждений будут практически незаметны.

Цветные стулья многих наших конкурентов окрашены простым способом, когда краска наносится на уже готовое изделие. В этом случае любая царапина будет бросаться в глаза, поскольку изначальный цвет материала контрастирует с цветной поверхностью. Белые стулья со стандартным окрашиванием со временем пожелтеют и перестанут радовать вас своим внешним видом.

2. Какой максимальный вес могут выдержать стулья?
Этот параметр зависит от качества используемых при производстве материалов. При изготовлении и тестировании стульев от «Дизайн Склад» установлен минимальный стандарт нагрузки в 140 кг.

3. Какое дерево используется для производства ножек?
Большинство стульев, выпускаемых компанией «Дизайн Склад», изготовлены из массива натурального бука. Этот материал имеет идеальное соотношение качества и цены. Кроме того, древесина бука может быть окрашена в более темные оттенки, благодаря чему существенно расширяется цветовая палитра изделий.

Будьте осторожны! Некоторые продавцы в описаниях изделий могут употреблять слова «отделка ножек» или «цвет ножек». Это может означать, что использована древесина более низкого качества, которая затем была окрашена в какой-либо оттенок натурального дерева (например, фраза «отделка ножек: орех» вовсе не означает, что они сделаны из массива ореха). Все ножки стульев от «Дизайн Склад» изготовлены исключительно из натурального массива дерева.

4. Чем отличаются ABS-пластик и полипропилен-пластик?
ABS-пластик более жесткий, это стандартная пластмасса, которую мы привыкли видеть в быту. В отличие от ABS, полипропилен-пластик более гибкий и износостойкий. Изделия из него визуально и тактильно намного приятнее. ",in stock,new,3200.00,https://www.dsklad.ru/catalog/stulya_i_kresla_eames/stul_eames_style_dsw/19706/,https://www.dsklad.ru/upload/resize_cache/uf/2ea/550_550_175511db9cefbc414a902a46f1b8fae16/68aea729_2db3_11e8_a704_00505601263e.jpg,dsklad.ru,,,,,165,Мебель > Кресла > Кухонные и столовые стулья,,,,2390.00,,,3.3 кг,460 х 530 х 800 мм
